School,SCHID,LEA,class,dindex,pctwhite,pctblack,schoolsum,pctlatinx
Brooke Point High,00591,STAFFORD CO PBLC SCHS,chem,0.698483560090703,0.4404761904761905,0.21428571428571427,336,0.2380952380952381
Brooke Point High,00591,STAFFORD CO PBLC SCHS,bio,0.6838993776907039,0.4629349470499244,0.23600605143721634,661,0.2027231467473525
Brooke Point High,00591,STAFFORD CO PBLC SCHS,gate,0.4879169717936415,0.6984924623115578,0.10050251256281408,199,NA
Brooke Point High,00591,STAFFORD CO PBLC SCHS,apany,0.6532438044596247,0.526431718061674,0.16960352422907488,454,0.18722466960352424
Brooke Point High,00591,STAFFORD CO PBLC SCHS,alg2,0.7096977800662742,0.4207492795389049,0.24495677233429397,347,0.21613832853025935
Brooke Point High,00591,STAFFORD CO PBLC SCHS,enr,0.695553907017044,0.4430719656283566,0.2352309344790548,1862,0.21750805585392052
Stafford Senior High,01602,STAFFORD CO PBLC SCHS,alg11112,0.8719723183391002,0.2727272727272727,0.0909090909090909,17,NA
Stafford Senior High,01602,STAFFORD CO PBLC SCHS,alg10910,0.7295717468941729,0.565359477124183,0.17647058823529413,362,NA
Stafford Senior High,01602,STAFFORD CO PBLC SCHS,chem,0.5039769096877961,0.6802168021680217,0.15176151761517612,369,0.07046070460704607
Stafford Senior High,01602,STAFFORD CO PBLC SCHS,bio,0.7258500390220037,0.36006825938566556,0.23208191126279865,586,0.28668941979522183
Stafford Senior High,01602,STAFFORD CO PBLC SCHS,gate,0.41165811444732325,0.757201646090535,0.04938271604938272,243,NA
Stafford Senior High,01602,STAFFORD CO PBLC SCHS,apany,0.4817073170731709,0.7032520325203252,0.10772357723577236,492,0.07723577235772358
Stafford Senior High,01602,STAFFORD CO PBLC SCHS,alg2,0.5491879809868718,0.6409574468085106,0.14627659574468085,376,0.1196808510638298
Stafford Senior High,01602,STAFFORD CO PBLC SCHS,enr,0.5786570735929657,0.6116207951070336,0.16717635066258923,1962,0.11314984709480122
Colonial Forge High,01923,STAFFORD CO PBLC SCHS,alg11112,0.8611111111111112,0.3636363636363636,0.45454545454545453,18,NA
Colonial Forge High,01923,STAFFORD CO PBLC SCHS,alg10910,0.7937022475544279,0.38535031847133755,0.31528662420382164,373,NA
Colonial Forge High,01923,STAFFORD CO PBLC SCHS,chem,0.6426277840089728,0.549367088607595,0.17215189873417722,395,0.12151898734177215
Colonial Forge High,01923,STAFFORD CO PBLC SCHS,bio,0.6948881386041676,0.4578469520103761,0.24643320363164722,771,0.1608300907911803
Colonial Forge High,01923,STAFFORD CO PBLC SCHS,gate,0.5668521680199142,0.631768953068592,0.10108303249097472,277,NA
Colonial Forge High,01923,STAFFORD CO PBLC SCHS,apany,0.6350870518925955,0.560105680317041,0.14134742404227213,757,0.14002642007926025
Colonial Forge High,01923,STAFFORD CO PBLC SCHS,alg2,0.6653103852121052,0.49385749385749383,0.26044226044226043,407,0.12530712530712532
Colonial Forge High,01923,STAFFORD CO PBLC SCHS,enr,0.6781108208597333,0.4821852731591449,0.24228028503562946,2105,0.15106888361045132
North Stafford High,01979,STAFFORD CO PBLC SCHS,alg11112,0.8356722498868266,0.2258064516129032,0.12903225806451613,47,NA
North Stafford High,01979,STAFFORD CO PBLC SCHS,alg10910,0.8235772921725055,0.32345013477088946,0.2722371967654986,465,NA
North Stafford High,01979,STAFFORD CO PBLC SCHS,chem,0.6863839847090185,0.4645390070921986,0.21631205673758866,282,0.2127659574468085
North Stafford High,01979,STAFFORD CO PBLC SCHS,bio,0.7258500390220037,0.36006825938566556,0.23208191126279865,586,0.28668941979522183
North Stafford High,01979,STAFFORD CO PBLC SCHS,gate,0.5798486958485451,0.6134969325153374,0.08588957055214724,163,NA
North Stafford High,01979,STAFFORD CO PBLC SCHS,apany,0.6526689107015355,0.5322128851540616,0.16526610644257705,357,0.16526610644257703
North Stafford High,01979,STAFFORD CO PBLC SCHS,alg2,0.70140155031822915,0.4214046822742475,0.21404682274247494,299,0.26421404682274247
North Stafford High,01979,STAFFORD CO PBLC SCHS,enr,0.7192195523945359,0.3819009675583381,0.22709163346613545,1757,0.27603870233352307
Mountain View High,02464,STAFFORD CO PBLC SCHS,alg11112,0.9968099080502909,0.05263157894736842,0,73,NA
Mountain View High,02464,STAFFORD CO PBLC SCHS,alg10910,0.7150855504792617,0.6138613861386139,0.1221122112211221,366,NA
Mountain View High,02464,STAFFORD CO PBLC SCHS,chem,0.5203060433884297,0.6704545454545454,0.12215909090909091,352,0.10227272727272728
Mountain View High,02464,STAFFORD CO PBLC SCHS,bio,0.5929182888236231,0.6005509641873278,0.14187327823691462,726,0.1446280991735537
Mountain View High,02464,STAFFORD CO PBLC SCHS,gate,0.4731170705196678,0.70995670995671,0.06493506493506493,231,NA
Mountain View High,02464,STAFFORD CO PBLC SCHS,apany,0.5207339811395174,0.6706586826347305,0.07784431137724551,334,0.12574850299401197
Mountain View High,02464,STAFFORD CO PBLC SCHS,alg2,0.6505341311924249,0.5696821515892421,0.10024449877750613,409,0.10268948655256724
Mountain View High,02464,STAFFORD CO PBLC SCHS,enr,0.6659856586683712,0.5499262174126907,0.10919822921790455,2033,0.12444663059517953
Regional/Alternative Center,03049,STAFFORD CO PBLC SCHS,alg11112,0.7599999999999999,0.25,0,5,NA
Regional/Alternative Center,03049,STAFFORD CO PBLC SCHS,alg10910,0.75,1,0,2,NA
Regional/Alternative Center,03049,STAFFORD CO PBLC SCHS,chem,0.5,0.5,0,2,0.5
Regional/Alternative Center,03049,STAFFORD CO PBLC SCHS,bio,0.6563265306122449,0.5142857142857142,0.17142857142857143,35,0.17142857142857143
Regional/Alternative Center,03049,STAFFORD CO PBLC SCHS,alg2,0.7160493827160492,0.3333333333333333,0.1111111111111111,9,0.3333333333333333
Regional/Alternative Center,03049,STAFFORD CO PBLC SCHS,enr,0.6791111111111112,0.48,0.18666666666666668,75,0.17333333333333334
Robert E. Lee High,01606,STAUNTON CITY PBLC SCHS,alg11112,0.6875,0.6666666666666666,0,4,NA
Robert E. Lee High,01606,STAUNTON CITY PBLC SCHS,alg10910,0.6953313906627814,0.6132075471698113,0.20754716981132074,127,NA
Robert E. Lee High,01606,STAUNTON CITY PBLC SCHS,chem,0.5110053539559785,0.6707317073170732,0.17073170731707318,82,0.04878048780487805
Robert E. Lee High,01606,STAUNTON CITY PBLC SCHS,bio,0.5629054930795847,0.6213235294117647,0.18382352941176472,272,0.06985294117647059
Robert E. Lee High,01606,STAUNTON CITY PBLC SCHS,gate,0.21638750565866893,0.8829787234042553,0.03191489361702128,94,NA
Robert E. Lee High,01606,STAUNTON CITY PBLC SCHS,apany,0.41507659231389415,0.7540983606557377,0.07377049180327869,122,0.040983606557377046
Robert E. Lee High,01606,STAUNTON CITY PBLC SCHS,alg2,0.47339546566197366,0.7073170731707317,0.13008130081300814,123,0.04065040650406504
Robert E. Lee High,01606,STAUNTON CITY PBLC SCHS,enr,0.5246970478109849,0.6561264822134387,0.18181818181818182,759,0.057971014492753624
Nansemond River High,02218,SUFFOLK CITY PBLC SCHS,alg11112,0.8125,0.3333333333333333,0.3333333333333333,4,NA
Nansemond River High,02218,SUFFOLK CITY PBLC SCHS,alg10910,0.7419691690532564,0.31872509960159356,0.5338645418326693,311,NA
Nansemond River High,02218,SUFFOLK CITY PBLC SCHS,chem,0.6286192572385144,0.4251968503937008,0.42913385826771655,254,0.04330708661417323
Nansemond River High,02218,SUFFOLK CITY PBLC SCHS,bio,0.6173994731897807,0.33047210300429186,0.5128755364806867,466,0.08798283261802575
Nansemond River High,02218,SUFFOLK CITY PBLC SCHS,gate,0.5630239292790734,0.5679012345679012,0.33333333333333337,81,NA
Nansemond River High,02218,SUFFOLK CITY PBLC SCHS,apany,0.5972,0.55,0.30499999999999994,200,0.035
Nansemond River High,02218,SUFFOLK CITY PBLC SCHS,alg2,0.6200237399561723,0.36824324324324326,0.4864864864864865,296,0.06756756756756757
Nansemond River High,02218,SUFFOLK CITY PBLC SCHS,enr,0.6206519670504589,0.3689632968448165,0.4855119124275596,1553,0.06503541532517708
Lakeland High,02219,SUFFOLK CITY PBLC SCHS,alg11112,0,1,0,1,NA
Lakeland High,02219,SUFFOLK CITY PBLC SCHS,alg10910,0.6545686633135193,0.24812030075187969,0.6691729323308271,324,NA
Lakeland High,02219,SUFFOLK CITY PBLC SCHS,chem,0.5491278034887861,0.3867924528301887,0.5471698113207547,106,0.03773584905660377
Lakeland High,02219,SUFFOLK CITY PBLC SCHS,bio,0.5237150474300948,0.3031496062992126,0.6181102362204725,254,0.031496062992125984
Lakeland High,02219,SUFFOLK CITY PBLC SCHS,gate,0.6256224535989134,0.3829787234042553,0.46808510638297873,47,NA
Lakeland High,02219,SUFFOLK CITY PBLC SCHS,apany,0.5401652892561983,0.5181818181818182,0.43636363636363645,110,0.02727272727272727
Lakeland High,02219,SUFFOLK CITY PBLC SCHS,alg2,0.5179732163834286,0.30973451327433627,0.6194690265486725,113,0.017699115044247787
Lakeland High,02219,SUFFOLK CITY PBLC SCHS,enr,0.5007323662787264,0.2923523717328171,0.6418199419167474,1033,0.025169409486931273
King's Fork High,02426,SUFFOLK CITY PBLC SCHS,alg11112,0.4375,0,1,4,NA
King's Fork High,02426,SUFFOLK CITY PBLC SCHS,alg10910,0.6352047892011835,0.17791411042944782,0.7484662576687116,416,NA
King's Fork High,02426,SUFFOLK CITY PBLC SCHS,chem,0.6189314711483846,0.3352601156069364,0.508670520231214,173,0.06936416184971098
King's Fork High,02426,SUFFOLK CITY PBLC SCHS,bio,0.5879383564871785,0.32036613272311215,0.551487414187643,437,0.05034324942791762
King's Fork High,02426,SUFFOLK CITY PBLC SCHS,gate,0.6062057476051647,0.5102040816326531,0.3571428571428571,98,NA
King's Fork High,02426,SUFFOLK CITY PBLC SCHS,apany,0.6280272108843536,0.49523809523809526,0.34285714285714286,105,0.05714285714285714
King's Fork High,02426,SUFFOLK CITY PBLC SCHS,alg2,0.5972576450089644,0.32663316582914576,0.5376884422110553,199,0.04522613065326633
King's Fork High,02426,SUFFOLK CITY PBLC SCHS,enr,0.5278524066345287,0.25782811459027316,0.6335776149233844,1501,0.04463690872751499
Surry County High,01635,SURRY CO PBLC SCHS,alg11112,0.6,0.25,0.7499999999999999,5,NA
Surry County High,01635,SURRY CO PBLC SCHS,alg10910,0.7177147391390597,0.32727272727272727,0.6,71,NA
Surry County High,01635,SURRY CO PBLC SCHS,chem,0.460223537146614,0.358974358974359,0.6410256410256411,39,0
Surry County High,01635,SURRY CO PBLC SCHS,bio,0.44198400000000004,0.248,0.704,125,0.016
Surry County High,01635,SURRY CO PBLC SCHS,gate,0.489795918367347,0.5714285714285714,0.42857142857142855,7,NA
Surry County High,01635,SURRY CO PBLC SCHS,alg2,0.5354245538128719,0.3488372093023256,0.5813953488372093,43,0
Surry County High,01635,SURRY CO PBLC SCHS,enr,0.49522599045198096,0.31102362204724415,0.6377952755905512,254,0.015748031496062995
Sussex Central High,01643,SUSSEX CO PBLC SCHS,alg11112,NaN,NaN,NaN,0,NA
Sussex Central High,01643,SUSSEX CO PBLC SCHS,alg10910,0.5251244907197827,0.13513513513513514,0.8648648648648648,47,NA
Sussex Central High,01643,SUSSEX CO PBLC SCHS,chem,0.41,0.15,0.75,20,0.05
Sussex Central High,01643,SUSSEX CO PBLC SCHS,bio,0.33882166236857775,0.1971830985915493,0.7887323943661971,71,0.014084507042253523
Sussex Central High,01643,SUSSEX CO PBLC SCHS,gate,0.24537037037037024,0.1111111111111111,0.8611111111111112,36,NA
Sussex Central High,01643,SUSSEX CO PBLC SCHS,apany,0.5390625,0.25,0.625,16,0.0625
Sussex Central High,01643,SUSSEX CO PBLC SCHS,alg2,0.37111111111111106,0.2,0.7666666666666667,60,0.03333333333333333
Sussex Central High,01643,SUSSEX CO PBLC SCHS,enr,0.3945080916519789,0.22784810126582278,0.7436708860759493,316,0.022151898734177215
Graham High,01653,TAZEWELL CO PBLC SCHS,alg11112,0,0,1,1,NA
Graham High,01653,TAZEWELL CO PBLC SCHS,alg10910,0.366778225531043,0.897196261682243,0.06542056074766356,121,NA
Graham High,01653,TAZEWELL CO PBLC SCHS,chem,0.19328723224827116,0.8961038961038961,0.05194805194805195,77,0.012987012987012988
Graham High,01653,TAZEWELL CO PBLC SCHS,bio,0.19672433679354095,0.8941176470588236,0.03137254901960784,255,0
Graham High,01653,TAZEWELL CO PBLC SCHS,gate,0.2922448979591835,0.8285714285714286,0.02857142857142857,35,NA
Graham High,01653,TAZEWELL CO PBLC SCHS,apany,0.18769860885530676,0.8991596638655462,0.04201680672268908,119,0
Graham High,01653,TAZEWELL CO PBLC SCHS,alg2,0.20456466610312773,0.8901098901098901,0.03296703296703297,91,0.02197802197802198
Graham High,01653,TAZEWELL CO PBLC SCHS,enr,0.18351580221338648,0.9017341040462428,0.046242774566473986,519,0.0038535645472061657
Richlands High,01661,TAZEWELL CO PBLC SCHS,alg11112,0.4444444444444444,0.6666666666666666,0,3,NA
Richlands High,01661,TAZEWELL CO PBLC SCHS,alg10910,0.3510710069151627,0.9538461538461538,0.007692307692307694,154,NA
Richlands High,01661,TAZEWELL CO PBLC SCHS,chem,0.05976676384839652,0.9693877551020408,0,98,0
Richlands High,01661,TAZEWELL CO PBLC SCHS,bio,0.048686393271864636,0.9751552795031055,0,322,0
Richlands High,01661,TAZEWELL CO PBLC SCHS,gate,0.060546875,0.96875,0,64,NA
Richlands High,01661,TAZEWELL CO PBLC SCHS,apany,0.0525931336742147,0.972972972972973,0,37,0
Richlands High,01661,TAZEWELL CO PBLC SCHS,alg2,0.01724007561436669,0.991304347826087,0,115,0
Richlands High,01661,TAZEWELL CO PBLC SCHS,enr,0.05945738247184995,0.9696531791907514,0.002890173410404624,692,0.004335260115606936
Tazewell High,01668,TAZEWELL CO PBLC SCHS,alg11112,NaN,NaN,NaN,0,NA
Tazewell High,01668,TAZEWELL CO PBLC SCHS,alg10910,0.23173310361030608,0.951923076923077,0.01923076923076923,113,NA
Tazewell High,01668,TAZEWELL CO PBLC SCHS,chem,0.20719117123531505,0.8867924528301887,0,53,0.018867924528301886
Tazewell High,01668,TAZEWELL CO PBLC SCHS,bio,0.13251145356101635,0.9306122448979591,0.02857142857142857,245,0.00816326530612245
Tazewell High,01668,TAZEWELL CO PBLC SCHS,gate,0,1,0,25,NA
Tazewell High,01668,TAZEWELL CO PBLC SCHS,apany,0.15625,0.9166666666666666,0,48,0.041666666666666664
Tazewell High,01668,TAZEWELL CO PBLC SCHS,alg2,0.09513571620532113,0.9508196721311475,0,61,0.01639344262295082
Tazewell High,01668,TAZEWELL CO PBLC SCHS,enr,0.11963221972477245,0.9376181474480151,0.02835538752362949,529,0.007561436672967864
The Regional Community Alternative Ed Continuum,02373,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,alg11112,0.7777777777777777,0.5,0.5,3,NA
The Regional Community Alternative Ed Continuum,02373,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,alg10910,0.8071833648393194,0.8333333333333334,0,23,NA
The Regional Community Alternative Ed Continuum,02373,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,bio,0.406135865595325,0.7567567567567568,0.10810810810810811,37,0.08108108108108109
The Regional Community Alternative Ed Continuum,02373,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,enr,0.406135865595325,0.7567567567567568,0.10810810810810811,74,0.08108108108108109
Virginia School For Deaf,02558,The Virginia School for the Deaf and the Blind,alg11112,0.875,0,0.5,4,NA
Virginia School For Deaf,02558,The Virginia School for the Deaf and the Blind,alg10910,0.9027777777777778,0.16666666666666669,0.3333333333333333,12,NA
Virginia School For Deaf,02558,The Virginia School for the Deaf and the Blind,alg2,0.5,0.5,0,2,0
Virginia School For Deaf,02558,The Virginia School for the Deaf and the Blind,enr,0.7290850836596654,0.3018867924528302,0.33962264150943394,53,0.22641509433962265
Virginia School For Blind,02559,The Virginia School for the Deaf and the Blind,alg11112,0.861111111111111,0.3333333333333333,0.6666666666666666,6,NA
Virginia School For Blind,02559,The Virginia School for the Deaf and the Blind,alg10910,0.9012345679012346,0.5,0.5,9,NA
Virginia School For Blind,02559,The Virginia School for the Deaf and the Blind,bio,0.4444444444444444,0.6666666666666666,0,3,0
Virginia School For Blind,02559,The Virginia School for the Deaf and the Blind,enr,0.6035379812695109,0.5483870967741935,0.2903225806451613,31,0.0967741935483871
Tidewater Regional Alternative Ed Project,02349,TIDEWATER REGIONAL ALTERNATIVE ED PROJECT,alg11112,0.5432098765432098,0,0.8571428571428572,9,NA
Tidewater Regional Alternative Ed Project,02349,TIDEWATER REGIONAL ALTERNATIVE ED PROJECT,alg10910,0.570887573964497,0.11320754716981132,0.7924528301886793,65,NA
Tidewater Regional Alternative Ed Project,02349,TIDEWATER REGIONAL ALTERNATIVE ED PROJECT,bio,0.47448979591836715,0.25,0.6785714285714286,28,0.03571428571428571
Tidewater Regional Alternative Ed Project,02349,TIDEWATER REGIONAL ALTERNATIVE ED PROJECT,enr,0.42917899408284016,0.125,0.7403846153846154,104,0.04807692307692308
Princess Anne High,00412,VA BEACH CITY PBLC SCHS,alg11112,0.890625,0.2,0.2,8,NA
Princess Anne High,00412,VA BEACH CITY PBLC SCHS,alg10910,0.7906574394463668,0.49374999999999997,0.28125,204,NA
Princess Anne High,00412,VA BEACH CITY PBLC SCHS,chem,0.5971632410395786,0.6009852216748769,0.10344827586206894,406,0.05665024630541872
Princess Anne High,00412,VA BEACH CITY PBLC SCHS,bio,0.5920936639118457,0.6075757575757575,0.12424242424242424,660,0.07727272727272727
Princess Anne High,00412,VA BEACH CITY PBLC SCHS,gate,0.5433298442406536,0.650197628458498,0.045454545454545456,506,NA
Princess Anne High,00412,VA BEACH CITY PBLC SCHS,apany,0.5490835404922796,0.6464497041420119,0.07544378698224852,676,0.05325443786982249
Princess Anne High,00412,VA BEACH CITY PBLC SCHS,alg2,0.5489341706181382,0.6274509803921569,0.2222222222222222,153,0.06535947712418301
Princess Anne High,00412,VA BEACH CITY PBLC SCHS,enr,0.6174388500676158,0.5782312925170068,0.1712018140589569,1764,0.08049886621315193
Tallwood High,00434,VA BEACH CITY PBLC SCHS,alg11112,0.7222222222222222,0.75,0.25,6,NA
Tallwood High,00434,VA BEACH CITY PBLC SCHS,alg10910,0.8069615776369399,0.3355048859934854,0.38762214983713356,376,NA
Tallwood High,00434,VA BEACH CITY PBLC SCHS,chem,0.7409119909926816,0.3972602739726027,0.2493150684931507,365,0.13150684931506848
Tallwood High,00434,VA BEACH CITY PBLC SCHS,bio,0.7210694151293368,0.37347294938917974,0.3333333333333333,573,0.08726003490401396
Tallwood High,00434,VA BEACH CITY PBLC SCHS,gate,0.637123610096583,0.5495495495495496,0.1981981981981982,222,NA
Tallwood High,00434,VA BEACH CITY PBLC SCHS,apany,0.7198093007753263,0.43989431968295906,0.22457067371202113,757,0.10568031704095113
Tallwood High,00434,VA BEACH CITY PBLC SCHS,alg2,0.7460244082840237,0.3317307692307692,0.32211538461538464,208,0.14903846153846154
Tallwood High,00434,VA BEACH CITY PBLC SCHS,enr,0.7239321368693796,0.36522633744855965,0.3384773662551441,1944,0.102880658436214
Ocean Lakes High,01046,VA BEACH CITY PBLC SCHS,alg11112,0.861111111111111,0.3333333333333333,0.6666666666666666,6,NA
Ocean Lakes High,01046,VA BEACH CITY PBLC SCHS,alg10910,0.8034169203653261,0.5168067226890757,0.23109243697478993,316,NA
Ocean Lakes High,01046,VA BEACH CITY PBLC SCHS,chem,0.6310541860096275,0.5631469979296067,0.11594202898550725,483,0.08488612836438923
Ocean Lakes High,01046,VA BEACH CITY PBLC SCHS,bio,0.5772945321035108,0.620583717357911,0.11674347158218124,651,0.06912442396313365
Ocean Lakes High,01046,VA BEACH CITY PBLC SCHS,gate,0.5284688624507152,0.6556016597510373,0.04771784232365145,482,NA
Ocean Lakes High,01046,VA BEACH CITY PBLC SCHS,apany,0.5555165905290049,0.6367041198501873,0.05992509363295881,801,0.0686641697877653
Ocean Lakes High,01046,VA BEACH CITY PBLC SCHS,alg2,0.6259148597900277,0.5602094240837696,0.17277486910994763,191,0.15706806282722513
Ocean Lakes High,01046,VA BEACH CITY PBLC SCHS,enr,0.6006431888725525,0.5985507246376811,0.1386473429951691,2070,0.09420289855072464
Bayside High,01675,VA BEACH CITY PBLC SCHS,alg11112,0.83984375,0.1111111111111111,0.6666666666666666,16,NA
Bayside High,01675,VA BEACH CITY PBLC SCHS,alg10910,0.747095705494729,0.25490196078431376,0.5392156862745098,371,NA
Bayside High,01675,VA BEACH CITY PBLC SCHS,chem,0.7185293777246249,0.38509316770186336,0.3260869565217392,322,0.10559006211180125
Bayside High,01675,VA BEACH CITY PBLC SCHS,bio,0.7200552662344563,0.3247422680412371,0.38316151202749144,582,0.10652920962199312
Bayside High,01675,VA BEACH CITY PBLC SCHS,gate,0.6371107266435985,0.553921568627451,0.17647058823529413,204,NA
Bayside High,01675,VA BEACH CITY PBLC SCHS,apany,0.7176321567867276,0.4369287020109689,0.2340036563071298,547,0.09323583180987204
Bayside High,01675,VA BEACH CITY PBLC SCHS,alg2,0.6757669441141498,0.2896551724137931,0.4689655172413793,145,0.1103448275862069
Bayside High,01675,VA BEACH CITY PBLC SCHS,enr,0.6912225113672109,0.3053475935828877,0.4406417112299465,1870,0.10427807486631016
First Colonial High,01684,VA BEACH CITY PBLC SCHS,alg11112,0.75,0,1,2,NA
First Colonial High,01684,VA BEACH CITY PBLC SCHS,alg10910,0.7991955490964607,0.4780487804878049,0.25853658536585367,261,NA
First Colonial High,01684,VA BEACH CITY PBLC SCHS,chem,0.5036908193115741,0.6836461126005362,0.10187667560321717,373,0.10723860589812333
First Colonial High,01684,VA BEACH CITY PBLC SCHS,bio,0.5589796860572482,0.6293859649122807,0.16228070175438597,456,0.10307017543859649
First Colonial High,01684,VA BEACH CITY PBLC SCHS,gate,0.3741294803807923,0.7824773413897281,0.04833836858006042,331,NA
First Colonial High,01684,VA BEACH CITY PBLC SCHS,apany,0.4246044921875002,0.746875,0.065625,640,0.0859375
First Colonial High,01684,VA BEACH CITY PBLC SCHS,alg2,0.5555678670360111,0.6263157894736842,0.17368421052631583,190,0.13157894736842105
First Colonial High,01684,VA BEACH CITY PBLC SCHS,enr,0.5653593598622125,0.6234705228031145,0.1668520578420467,1798,0.10845383759733036
Floyd Kellam High,01685,VA BEACH CITY PBLC SCHS,alg11112,0.8611111111111112,0.6666666666666666,0.3333333333333333,6,NA
Floyd Kellam High,01685,VA BEACH CITY PBLC SCHS,alg10910,0.6883379501385041,0.7006802721088436,0.13605442176870747,190,NA
Floyd Kellam High,01685,VA BEACH CITY PBLC SCHS,chem,0.369452240832956,0.7872340425531915,0.05319148936170213,470,0.0574468085106383
Floyd Kellam High,01685,VA BEACH CITY PBLC SCHS,bio,0.36434194678144605,0.7902946273830156,0.0537261698440208,577,0.06759098786828423
Floyd Kellam High,01685,VA BEACH CITY PBLC SCHS,gate,0.2909242128223839,0.8375350140056023,0.0196078431372549,357,NA
Floyd Kellam High,01685,VA BEACH CITY PBLC SCHS,apany,0.33321764611616056,0.8105263157894737,0.03062200956937799,1045,0.06698564593301436
Floyd Kellam High,01685,VA BEACH CITY PBLC SCHS,alg2,0.46379424313442685,0.7131782945736435,0.12403100775193798,129,0.03875968992248062
Floyd Kellam High,01685,VA BEACH CITY PBLC SCHS,enr,0.36916602822959,0.7870232788509163,0.06191183754333829,2019,0.06141654284299158
Kempsville High,01694,VA BEACH CITY PBLC SCHS,alg11112,0.8698224852071005,0.25,0.375,13,NA
Kempsville High,01694,VA BEACH CITY PBLC SCHS,alg10910,0.7748033422409576,0.4505494505494505,0.293040293040293,326,NA
Kempsville High,01694,VA BEACH CITY PBLC SCHS,chem,0.5725987144168962,0.6121212121212121,0.20303030303030306,330,0.08181818181818182
Kempsville High,01694,VA BEACH CITY PBLC SCHS,bio,0.64527310521091,0.5269320843091335,0.2388758782201405,427,0.1053864168618267
Kempsville High,01694,VA BEACH CITY PBLC SCHS,gate,0.5107001133786848,0.6785714285714286,0.13690476190476192,168,NA
Kempsville High,01694,VA BEACH CITY PBLC SCHS,apany,0.5693655882922836,0.6252390057361377,0.15678776290630975,523,0.08221797323135756
Kempsville High,01694,VA BEACH CITY PBLC SCHS,alg2,0.5706784289014912,0.5869565217391305,0.2753623188405797,138,0.07971014492753623
Kempsville High,01694,VA BEACH CITY PBLC SCHS,enr,0.6354404864968698,0.5352544451256898,0.2409564684242796,1631,0.12262415695892091
Green Run High,01879,VA BEACH CITY PBLC SCHS,alg11112,0.8647959183673468,0.1875,0.5625000000000001,28,NA
Green Run High,01879,VA BEACH CITY PBLC SCHS,alg10910,0.8032035604908895,0.227891156462585,0.4727891156462584,369,NA
Green Run High,01879,VA BEACH CITY PBLC SCHS,chem,0.7363555555555553,0.3377777777777778,0.3377777777777778,225,0.14666666666666667
Green Run High,01879,VA BEACH CITY PBLC SCHS,bio,0.7043801652892563,0.3,0.425,440,0.09545454545454546
Green Run High,01879,VA BEACH CITY PBLC SCHS,gate,0.69562121751513,0.4528301886792453,0.27358490566037735,106,NA
Green Run High,01879,VA BEACH CITY PBLC SCHS,apany,0.7355161258700128,0.33663366336633666,0.3415841584158416,404,0.1311881188118812
Green Run High,01879,VA BEACH CITY PBLC SCHS,alg2,0.7144435486279076,0.28415300546448086,0.41530054644808745,183,0.15300546448087432
Green Run High,01879,VA BEACH CITY PBLC SCHS,enr,0.6988976323782045,0.2887624466571835,0.4395448079658606,1406,0.11522048364153627
Frank W. Cox High,02049,VA BEACH CITY PBLC SCHS,alg11112,0.75,0,1,2,NA
Frank W. Cox High,02049,VA BEACH CITY PBLC SCHS,alg10910,0.7924037460978147,0.5070422535211268,0.28169014084507044,186,NA
Frank W. Cox High,02049,VA BEACH CITY PBLC SCHS,chem,0.4542574891569955,0.7255936675461742,0.06068601583113457,379,0.08443271767810026
Frank W. Cox High,02049,VA BEACH CITY PBLC SCHS,bio,0.4480167827771533,0.7301293900184843,0.08872458410351201,541,0.07763401109057301
Frank W. Cox High,02049,VA BEACH CITY PBLC SCHS,gate,0.2934385002286237,0.8364197530864198,0.018518518518518517,324,NA
Frank W. Cox High,02049,VA BEACH CITY PBLC SCHS,apany,0.3774072542533081,0.78125,0.042119565217391304,736,0.06521739130434782
Frank W. Cox High,02049,VA BEACH CITY PBLC SCHS,alg2,0.5392252604166667,0.6458333333333334,0.17708333333333334,192,0.09375
Frank W. Cox High,02049,VA BEACH CITY PBLC SCHS,enr,0.4734043527364855,0.7088397790055249,0.11491712707182321,1810,0.07790055248618785
Salem High,02166,VA BEACH CITY PBLC SCHS,alg11112,0.9030470914127424,0.0909090909090909,0.4545454545454545,19,NA
Salem High,02166,VA BEACH CITY PBLC SCHS,alg10910,0.9209995251661918,0.21293800539083557,0.2425876010781671,468,NA
Salem High,02166,VA BEACH CITY PBLC SCHS,chem,0.7254384747096118,0.41836734693877553,0.25170068027210885,294,0.0782312925170068
Salem High,02166,VA BEACH CITY PBLC SCHS,bio,0.8971719576274941,0.2558714462299135,0.16563658838071693,809,0.0519159456118665
Salem High,02166,VA BEACH CITY PBLC SCHS,gate,0.795533816832518,0.4155844155844156,0.12727272727272723,385,NA
Salem High,02166,VA BEACH CITY PBLC SCHS,apany,0.7441887763720328,0.43316412859560066,0.2047377326565144,591,0.08460236886632826
Salem High,02166,VA BEACH CITY PBLC SCHS,alg2,0.960617389607075,0.13870246085011187,0.1319910514541387,447,0.020134228187919462
Salem High,02166,VA BEACH CITY PBLC SCHS,enr,0.912709743691346,0.21776887107548432,0.17401469605878422,2994,0.05511022044088177
Landstown High,02323,VA BEACH CITY PBLC SCHS,alg11112,0.9044321329639888,0.3636363636363636,0.3636363636363636,38,NA
