School,SCHID,LEA,dindex_alg11112,pctwhite_alg11112,pctblack_alg11112,schoolsum_alg11112,dindex_alg10910,pctwhite_alg10910,pctblack_alg10910,schoolsum_alg10910,dindex_alg108,pctwhite_alg108,pctblack_alg108,schoolsum_alg108,dindex_chem,pctwhite_chem,pctblack_chem,pctlatinx_chem,schoolsum_chem,dindex_bio,pctwhite_bio,pctlatinx_bio,schoolsum_bio,pctblack_bio,dindex_gate,pctwhite_gate,schoolsum_gate,pctblack_gate,dindex_apany,pctwhite_apany,pctlatinx_apany,schoolsum_apany,pctblack_apany,dindex_alg2,pctwhite_alg2,schoolsum_alg2,pctlatinx_alg2,pctblack_alg2,dindex_enr,pctwhite_enr,pctblack_enr,pctlatinx_enr,schoolsum_enr
HAMPTON PERFORMANCE LEARNING CENTER,99998,HAMPTON CITY PBLC SCHS,0.75,0,1,4,0.6923076923076923,0.4,0.6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49861495844875353,0.31578947368421056,0.052631578947368425,19,0.631578947368421,0.2777777777777777,0.8333333333333334,6,0,NA,NA,NA,NA,NA,0.4444444444444445,0.3333333333333333,3,0,0.6666666666666666,0.6331360946745561,0.40384615384615385,0.4423076923076923,0.038461538461538464,52
Atlee High,00114,HANOVER CO PBLC SCHS,0.4444444444444444,0.6666666666666666,0,3,0.4853975181291189,0.8587570621468926,0.07909604519774012,213,NA,NA,NA,NA,0.26028463105477606,0.8563829787234043,0.061170212765957445,0.015957446808510637,376,0.26762726466805686,0.8515901060070671,0.01060070671378092,566,0.07243816254416963,0.25944453591013283,0.8576512455516014,281,0.0391459074733096,0.2422106139053255,0.8677884615384616,0.021634615384615384,416,0.04807692307692308,0.25727609189872824,0.8579387186629527,359,0.025069637883008356,0.06128133704735376,0.2776300890254061,0.8456632653061225,0.07142857142857142,0.024872448979591837,1568
Lee Davis High,00772,HANOVER CO PBLC SCHS,0.7287500000000001,0.6666666666666666,0.16666666666666663,40,0.638087187537737,0.7328767123287672,0.13356164383561644,364,NA,NA,NA,NA,0.30389574759945126,0.8296296296296296,0.05925925925925926,0.02962962962962963,270,0.3654441740989194,0.7867203219315896,0.04024144869215292,497,0.11066398390342053,0.2180545033885467,0.8823529411764706,221,0.013574660633484165,0.235207100591716,0.8717948717948718,0.016025641025641024,312,0.05448717948717949,0.2462426035502958,0.8653846153846154,260,0.023076923076923078,0.046153846153846156,0.3276677144295269,0.8125421443020904,0.0964261631827377,0.03843560350640594,1483
Patrick Henry High,00776,HANOVER CO PBLC SCHS,0.933641975308642,0.36,0.04,36,0.9697000263464939,0.21864951768488747,0.05144694533762058,815,NA,NA,NA,NA,0.338300826446281,0.8072727272727273,0.07272727272727272,0.05090909090909091,275,0.908502483460355,0.29955156950672646,0.01883408071748879,1115,0.036771300448430494,0.867820608450104,0.36313868613138683,548,0.010948905109489053,0.8921066947232501,0.3276283618581907,0.013447432762836185,818,0.01589242053789731,0.8456670198078212,0.3884007029876977,569,0.028119507908611598,0.0492091388400703,0.9136927733438873,0.28909040945314646,0.043693322341302555,0.026106073097004672,3639
Hanover High,02338,HANOVER CO PBLC SCHS,0.84,1,0,5,0.6094204050947678,0.7453703703703703,0.13425925925925924,263,NA,NA,NA,NA,0.27946566358024694,0.84375,0.08333333333333333,0.024305555555555556,288,0.33648552785089914,0.8062953995157385,0.03631961259079903,413,0.10411622276029056,0.238428322517108,0.8693467336683417,199,0.06532663316582915,0.2684085712585743,0.8513119533527697,0.02040816326530612,343,0.06997084548104957,0.2807005113307589,0.8419243986254296,291,0.024054982817869417,0.09621993127147764,0.3201020576131687,0.8177777777777778,0.09259259259259259,0.03259259259259259,1350
The Georgetown School,02691,HANOVER CO PBLC SCHS,0.7777777777777777,0.5,0.5,3,0.7438016528925621,0.5555555555555556,0.22222222222222224,11,NA,NA,NA,NA,0,1,0,0,2,0.5661157024793388,0.5909090909090909,0.045454545454545456,22,0.2727272727272727,0,1,2,0,0,1,0,1,0,0,1,1,0,0,0.5390625,0.625,0.25,0.0625,48
Harrisonburg High,00782,HARRISONBURG CITY PBLC SCHS,0.8610230873698506,0.17391304347826086,0.043478260869565216,47,0.8384268759075323,0.18614718614718614,0.16017316017316016,383,NA,NA,NA,NA,0.6222967366085794,0.5308641975308642,0.09465020576131687,0.2880658436213992,243,0.663803888419273,0.37142857142857144,0.42637362637362636,455,0.11208791208791209,0.4541081937528292,0.723404255319149,188,0.06382978723404255,0.6225761154536082,0.5413105413105413,0.26495726495726496,351,0.07122507122507123,0.6563265306122449,0.45714285714285713,210,0.3476190476190476,0.09047619047619049,0.6510401234567902,0.35333333333333333,0.11833333333333333,0.45555555555555555,1800
Douglas S. Freeman High,00795,HENRICO CO PBLC SCHS,0.905,0.3333333333333333,0.16666666666666669,20,0.8752488746537396,0.3779904306220096,0.23444976076555024,304,NA,NA,NA,NA,0.38126902739945523,0.7784810126582279,0.056962025316455694,0.06329113924050633,316,0.5620181223059524,0.6304801670146137,0.11899791231732777,479,0.13987473903966596,0.24462813615060242,0.8662207357859532,299,0.03010033444816054,0.3093671944192896,0.8264984227129337,0.04889589905362776,634,0.03785488958990536,0.44625990097023494,0.7308781869688386,353,0.08498583569405099,0.08498583569405099,0.5555619411991692,0.6378223495702006,0.12779369627507167,0.12263610315186246,1745
Henrico High,00804,HENRICO CO PBLC SCHS,0.7967513536026655,0.03846153846153846,0.8461538461538461,49,0.5816834243033612,0.06306306306306306,0.8558558558558559,295,NA,NA,NA,NA,0.6222541099773243,0.16369047619047622,0.5446428571428571,0.03273809523809525,336,0.4182501422675154,0.08567774936061381,0.014066496163682864,782,0.7468030690537084,0.7099361300624184,0.3102409638554217,332,0.3704819277108434,0.691257308917755,0.20414201183431951,0.04142011834319527,338,0.4260355029585799,0.5591202140257007,0.15231788079470202,302,0.02317880794701987,0.6225165562913907,0.47584363747578184,0.1092190252495596,0.7034644744568409,0.031121550205519672,1703
Academy at Virginia Randolph,00805,HENRICO CO PBLC SCHS,0.4897959183673469,0,1,7,0.66748046875,0.17391304347826086,0.782608695652174,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3923611111111111,0.20833333333333334,0.041666666666666664,48,0.75,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41749529696318183,0.1885245901639344,0.7377049180327869,0.04918032786885246,122
Hermitage High,00806,HENRICO CO PBLC SCHS,0.9093877551020407,0.28571428571428575,0.33333333333333337,35,0.8247321781898354,0.25831202046035806,0.45524296675191817,532,NA,NA,NA,NA,0.6732598266139213,0.40825688073394495,0.38073394495412843,0.09174311926605505,218,0.6596511808442735,0.2857142857142857,0.13971742543171115,637,0.4850863422291994,0.5320988732640406,0.6542056074766355,107,0.16822429906542055,0.6888878879329758,0.4228187919463087,0.1174496644295302,298,0.33221476510067116,0.689099107930595,0.3910891089108911,202,0.11386138613861387,0.3712871287128713,0.6761690996940486,0.28545343883140595,0.46135118685331716,0.1594643944004869,1643
Highland Springs High,00809,HENRICO CO PBLC SCHS,0.8156,0.07407407407407407,0.7777777777777777,50,0.6053831918923216,0.06329113924050632,0.830379746835443,526,NA,NA,NA,NA,0.4103328586685655,0.1792452830188679,0.7452830188679245,0.03773584905660377,212,0.27711458014488305,0.0718294051627385,0.05499438832772166,891,0.8451178451178452,0.5387902695595003,0.3076923076923077,78,0.6025641025641025,0.4308120219423626,0.16279069767441862,0.046511627906976744,301,0.7342192691029901,0.3274047275067076,0.10452961672473869,287,0.04529616724738677,0.8118466898954704,0.32572412415003427,0.09578544061302682,0.8133552271483306,0.05309250136836344,1827
John Randolph Tucker High,00811,HENRICO CO PBLC SCHS,0.8875739644970413,0.14285714285714285,0.14285714285714285,13,0.8716144801162639,0.27235772357723576,0.2926829268292683,348,NA,NA,NA,NA,0.6989175049885753,0.45980707395498394,0.17041800643086819,0.08681672025723473,311,0.7485119817814814,0.3539568345323741,0.16115107913669063,695,0.2647482014388489,0.6332872323663801,0.5481171548117155,239,0.12133891213389121,0.7189669421487603,0.42045454545454547,0.10454545454545454,440,0.19772727272727272,0.7343187315237838,0.3901639344262295,305,0.09508196721311475,0.1639344262295082,0.7532418634819593,0.3408175014392631,0.2602187679907887,0.19458837075417387,1737
Varina High,00835,HENRICO CO PBLC SCHS,0.5511111111111111,0,0.9090909090909091,15,0.565405426002134,0.1343283582089552,0.7835820895522387,324,NA,NA,NA,NA,0.4435552819671011,0.1871345029239766,0.7192982456140351,0.05847953216374269,171,0.4847833565634963,0.256120527306968,0.02448210922787194,531,0.6685499058380414,0.6037500000000001,0.5,40,0.375,0.4815843497162178,0.2252747252747253,0.043956043956043966,182,0.6813186813186813,0.5330851164105946,0.2524271844660194,206,0.05825242718446602,0.6310679611650486,0.47484603302539935,0.22769028871391078,0.6856955380577427,0.040026246719160115,1524
Mills E. Godwin High,01851,HENRICO CO PBLC SCHS,0.9090909090909092,0.6,0,11,0.7049955360766171,0.6497175141242938,0.17514124293785308,222,NA,NA,NA,NA,0.45942996494436816,0.7185185185185186,0.07407407407407407,0.04691358024691358,405,0.5615119619830886,0.6328413284132841,0.07195571955719557,542,0.10147601476014761,0.5315261923780568,0.616751269035533,394,0.022842639593908632,0.4806286370971686,0.6853146853146853,0.043706293706293704,572,0.027972027972027972,0.3548242571395538,0.7956989247311828,372,0.04032258064516129,0.05645161290322581,0.5070767607327691,0.6807799442896936,0.08690807799442897,0.0596100278551532,1795
Deep Run High,02278,HENRICO CO PBLC SCHS,0.84,1,0,5,0.6484748644914443,0.7243589743589743,0.08333333333333333,194,NA,NA,NA,NA,0.4858250450309342,0.6924778761061947,0.05088495575221239,0.048672566371681415,452,0.5191596455836398,0.6666666666666666,0.05345911949685535,636,0.07232704402515723,0.4087771203155819,0.75,312,0.019230769230769232,0.44511205079854543,0.7261503928170595,0.04938271604938271,891,0.031425364758698095,0.4645324098804545,0.7103004291845494,466,0.045064377682403435,0.05150214592274678,0.4638209843158463,0.7151162790697675,0.05930232558139535,0.05058139534883721,1720
Glen Allen High,02837,HENRICO CO PBLC SCHS,0.875,0.5,0.5,4,0.7875404361890848,0.5145631067961165,0.2184466019417476,259,NA,NA,NA,NA,0.5285225591715976,0.6634615384615384,0.10096153846153846,0.057692307692307696,416,0.6088294935379053,0.5767511177347243,0.06110283159463487,671,0.19970193740685543,0.29443532662823135,0.8352059925093633,267,0.052434456928838954,0.4851524287400911,0.698051948051948,0.03571428571428571,616,0.11525974025974026,0.542044593681538,0.6493212669683258,442,0.05429864253393665,0.12669683257918551,0.575239447720459,0.6155162578436966,0.16657159155733028,0.05533371363377068,1753
Bassett High,00837,HENRY CO PBLC SCHS,0.578125,0.7142857142857143,0.14285714285714285,8,0.7104725897920605,0.6052631578947368,0.18947368421052632,230,NA,NA,NA,NA,0.5360528583740305,0.6497175141242938,0.15254237288135594,0.1016949152542373,177,0.5565456391582928,0.6242603550295858,0.15088757396449703,338,0.16863905325443787,0.26297577854671295,0.8529411764705882,34,0.029411764705882353,0.469211322992416,0.7039106145251397,0.16201117318435754,179,0.08379888268156424,0.5361320026309015,0.6470588235294118,187,0.16042780748663102,0.11764705882352941,0.5297073724007562,0.6521739130434783,0.1591304347826087,0.12782608695652173,1150
Magna Vista High,02125,HENRY CO PBLC SCHS,0.7988165680473372,0.625,0.375,13,0.6976904592381631,0.46153846153846156,0.35384615384615387,212,NA,NA,NA,NA,0.6075910227009199,0.5532994923857868,0.26903553299492383,0.09644670050761421,197,0.5789159700709414,0.5898123324396782,0.12332439678284182,373,0.2359249329758713,0.42293131422390495,0.7441860465116279,43,0.11627906976744186,0.558582335752663,0.5825242718446603,0.0679611650485437,103,0.31067961165048547,0.564947339994599,0.6086956521739131,161,0.09937888198757763,0.2236024844720497,0.5908139778196275,0.5725047080979284,0.2570621468926554,0.1111111111111111,1062
Center for Community Learning,99999,HENRY CO PBLC SCHS,NaN,NaN,NaN,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4801512287334593,0.6956521739130435,0.13043478260869565,0.043478260869565216,23
Highland High,00862,HIGHLAND CO PBLC SCHS,NaN,NaN,NaN,0,0.4622222222222223,1,0,15,0.15972222222222232,1,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,11,0,0,1,0,8,0,0,1,7,0,0,0.05803352612488988,0.9702970297029703,0,0.019801980198019802,101
Hopewell High,00867,HOPEWELL CITY PBLC SCHS,0.828125,0.2,0.6,8,0.5930612244897959,0.22105263157894736,0.6631578947368421,210,NA,NA,NA,NA,0.5892674719067363,0.34108527131782945,0.5348837209302325,0.08527131782945736,129,0.5817290712395606,0.2820512820512821,0.07692307692307694,429,0.5734265734265734,0.5529155188246098,0.5909090909090909,132,0.30303030303030304,0.6145152354570637,0.3894736842105263,0.06315789473684211,95,0.47368421052631576,0.6075555555555556,0.3333333333333333,150,0.09333333333333334,0.52,0.5751032348959467,0.28802880288028804,0.5778577857785778,0.0711071107110711,1111
New HOPE Academy,02421,HOPEWELL CITY PBLC SCHS,NaN,NaN,NaN,0,0.375,0,0.75,4,NA,NA,NA,NA,0,1,0,0,1,0,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35714285714285715,0.14285714285714285,0.7857142857142857,0.07142857142857142,28
Smithfield High,00875,ISLE OF WIGHT CO PBLC SCHS,0.6666666666666665,0.3333333333333333,0.3333333333333333,3,0.6964072128268406,0.5,0.3672566371681416,257,NA,NA,NA,NA,0.5059334496084266,0.672514619883041,0.1871345029239766,0.05263157894736842,171,0.547904,0.568,0.044,250,0.356,0.33987223698343594,0.8045112781954887,133,0.09022556390977443,0.3518620926374403,0.7947598253275109,0.026200873362445413,229,0.11790393013100439,0.5396449704142012,0.6269230769230769,260,0.07307692307692308,0.24615384615384617,0.5479065001343677,0.5919175911251982,0.31378763866877973,0.03803486529318542,1262
Windsor High,00877,ISLE OF WIGHT CO PBLC SCHS,0.5,0.5,0,2,0.661563614744352,0.6666666666666666,0.20833333333333334,116,NA,NA,NA,NA,0.3732782369146005,0.7727272727272727,0.16666666666666669,0.030303030303030304,66,0.5050019721036967,0.6586826347305389,0.03592814371257485,167,0.23952095808383234,0.25850340136054417,0.8571428571428571,21,0.047619047619047616,0.3178000000000003,0.82,0.05,100,0.08,0.5065398335315101,0.6666666666666666,87,0.06896551724137931,0.20689655172413793,0.457914201183432,0.7057692307692308,0.20384615384615384,0.03461538461538462,520
Central High,00878,KING AND QUEEN CO PBLC SCHS,0.9744897959183674,0.2,0.1,28,0.9968194545897249,0.04607046070460704,0.04878048780487806,444,0.526077097505669,0.5714285714285714,0.38095238095238093,21,0.375,0.75,0.25,0,12,0.9963903223827282,0.04960835509138381,0.0039164490861618795,766,0.03263707571801567,NA,NA,NA,NA,0.999938951802448,0.0055248618784530384,0,181,0.0055248618784530384,0.9922931314223904,0.07751937984496124,258,0.007751937984496124,0.03875968992248062,0.9955558367703355,0.056129985228951254,0.03495814869522402,0.0054160512063023145,2031
King George High,00882,KING GEO CO PBLC SCHS,0.8163580246913581,0.3333333333333333,0.5416666666666666,36,0.7452800193795517,0.5784313725490196,0.23529411764705888,257,NA,NA,NA,NA,0.5108244897959182,0.6685714285714286,0.18857142857142858,0.045714285714285714,175,0.48045085802334514,0.6923076923076923,0.058355437665782495,377,0.1856763925729443,NA,NA,NA,NA,0.42494521548575603,0.7466216216216216,0.06418918918918919,296,0.08783783783783784,0.500403117441548,0.6762295081967213,244,0.06967213114754098,0.1885245901639344,0.5053405971046928,0.6717909300538047,0.19062259800153727,0.05534204458109147,1301
King William High,00886,KING WILLIAM CO PBLC SCHS,0.75,0,1,2,0.6620000000000001,0.6377952755905513,0.24409448818897636,150,NA,NA,NA,NA,0.3512426035502959,0.7923076923076923,0.1384615384615385,0.007692307692307693,130,0.47833267274408764,0.6896551724137931,0.034482758620689655,174,0.20689655172413793,NA,NA,NA,NA,0.27653665016302376,0.8461538461538461,0,91,0.06593406593406594,0.3611435859283665,0.7835051546391752,97,0.020618556701030927,0.15463917525773196,0.42925512767300933,0.7335203366058906,0.1739130434782609,0.028050490883590462,713
Lancaster High,00887,LANCASTER CO PBLC SCHS,0.5555555555555556,0,1,3,0.6691749529696317,0.2745098039215686,0.6274509803921569,61,NA,NA,NA,NA,0.5015999999999998,0.66,0.24,0.06,50,0.5961191072781307,0.4580152671755725,0.022900763358778626,131,0.4351145038167939,0.5920000000000001,0.6,25,0.16,0,1,0,2,0,0.4640998959417272,0.7096774193548387,31,0.03225806451612903,0.16129032258064518,0.5802353011436592,0.4371584699453552,0.47540983606557374,0.02185792349726776,366
Thomas Walker High,00904,LEE CO PBLC SCHS,0,1,0,4,0.3225911458333335,0.9753086419753086,0,96,0,1,0,20,0.2595918367346939,0.8571428571428571,0,0.05714285714285714,35,0.0925170068027209,0.9523809523809523,0.009523809523809525,105,0.009523809523809526,0.07133058984910856,0.9629629629629629,27,0,NA,NA,NA,NA,NA,0.16896235078053268,0.9090909090909091,33,0.06060606060606061,0,0.08865876561024533,0.9543973941368078,0.006514657980456026,0.013029315960912053,307
Lee High,02152,LEE CO PBLC SCHS,0.997144688537964,0.10294117647058824,0,131,0.9685090977185482,0.27850877192982454,0.0021929824561403508,716,NA,NA,NA,NA,0.06832871652816253,0.9649122807017544,0,0.017543859649122806,57,0.8878102035209815,0.3349282296650718,0.0023923444976076554,836,0,0,1,73,0,NA,NA,NA,NA,NA,0.9613747184475632,0.1965174129353234,402,0.0024875621890547268,0,0.9265680687315989,0.270954356846473,4.149377593360996e-4,0.002904564315352697,2410
Broad Run High,00913,LOUDOUN CO PBLC SCHS,0.77530276816609,0.3606557377049181,0.11475409836065574,68,0.8669359124242745,0.4117647058823529,0.1911764705882353,194,NA,NA,NA,NA,0.6419453505859447,0.5309973045822103,0.07008086253369272,0.09703504043126684,371,0.6762011211028127,0.47530864197530864,0.12139917695473251,486,0.08847736625514403,NA,NA,NA,NA,0.640773889896223,0.5139751552795031,0.09627329192546584,644,0.055900621118012424,0.6616735537190083,0.5227272727272727,264,0.1590909090909091,0.09090909090909093,0.6739879144619432,0.4993581514762516,0.09242618741976895,0.14120667522464697,1558
Loudoun County High,00923,LOUDOUN CO PBLC SCHS,0.6965830449826991,0.5932203389830508,0.06779661016949153,68,0.8140477755862371,0.5185185185185185,0.06790123456790123,234,NA,NA,NA,NA,0.46797911449730933,0.7116788321167883,0.032846715328467155,0.12043795620437957,274,0.5628449905482045,0.6173913043478261,0.21521739130434783,460,0.05,0.6301020408163267,0.5357142857142857,28,0.07142857142857142,0.4512043807095919,0.7262830482115086,0.1104199066874028,643,0.04354587869362364,0.5375329212577263,0.639344262295082,305,0.21311475409836064,0.036065573770491806,0.5423029722159349,0.6409574468085106,0.04920212765957447,0.19414893617021275,1504
Loudoun Valley High,00924,LOUDOUN CO PBLC SCHS,0.6031249999999998,0.7424242424242424,0,80,0.775247084573031,0.652542372881356,0.05932203389830507,171,NA,NA,NA,NA,0.33346558222574896,0.8098591549295775,0.010563380281690139,0.07042253521126761,284,0.3778651467343258,0.7801608579088471,0.08579088471849866,373,0.029490616621983913,NA,NA,NA,NA,0.2728165120359467,0.8491171749598716,0.04654895666131621,623,0.016051364365971106,0.34113813490997036,0.8032786885245902,244,0.09836065573770492,0.01639344262295082,0.36714775304789726,0.787436084733382,0.03433162892622352,0.08692476260043827,1369
