LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_ALGCLASSES_GS0708,SCH_ALGCERT_GS0708,SCH_ALGENR_G07_IND,SCH_ALGENR_G07,SCH_ALGENR_G08_IND,SCH_ALGENR_G08_HI_M,SCH_ALGENR_G08_HI_F,SCH_ALGENR_G08_AM_M,SCH_ALGENR_G08_AM_F,SCH_ALGENR_G08_AS_M,SCH_ALGENR_G08_AS_F,SCH_ALGENR_G08_HP_M,SCH_ALGENR_G08_HP_F,SCH_ALGENR_G08_BL_M,SCH_ALGENR_G08_BL_F,SCH_ALGENR_G08_WH_M,SCH_ALGENR_G08_WH_F,SCH_ALGENR_G08_TR_M,SCH_ALGENR_G08_TR_F,TOT_ALGENR_G08_M,TOT_ALGENR_G08_F,SCH_ALGENR_G08_LEP_M,SCH_ALGENR_G08_LEP_F,SCH_ALGENR_G08_IDEA_M,SCH_ALGENR_G08_IDEA_F,SCH_MATHCLASSES_ALG,SCH_MATHCERT_ALG,SCH_ALGENR_GS0910_HI_M,SCH_ALGENR_GS0910_HI_F,SCH_ALGENR_GS0910_AM_M,SCH_ALGENR_GS0910_AM_F,SCH_ALGENR_GS0910_AS_M,SCH_ALGENR_GS0910_AS_F,SCH_ALGENR_GS0910_HP_M,SCH_ALGENR_GS0910_HP_F,SCH_ALGENR_GS0910_BL_M,SCH_ALGENR_GS0910_BL_F,SCH_ALGENR_GS0910_WH_M,SCH_ALGENR_GS0910_WH_F,SCH_ALGENR_GS0910_TR_M,SCH_ALGENR_GS0910_TR_F,TOT_ALGENR_GS0910_M,TOT_ALGENR_GS0910_F,SCH_ALGENR_GS0910_LEP_M,SCH_ALGENR_GS0910_LEP_F,SCH_ALGENR_GS0910_IDEA_M,SCH_ALGENR_GS0910_IDEA_F,SCH_ALGENR_GS1112_HI_M,SCH_ALGENR_GS1112_HI_F,SCH_ALGENR_GS1112_AM_M,SCH_ALGENR_GS1112_AM_F,SCH_ALGENR_GS1112_AS_M,SCH_ALGENR_GS1112_AS_F,SCH_ALGENR_GS1112_HP_M,SCH_ALGENR_GS1112_HP_F,SCH_ALGENR_GS1112_BL_M,SCH_ALGENR_GS1112_BL_F,SCH_ALGENR_GS1112_WH_M,SCH_ALGENR_GS1112_WH_F,SCH_ALGENR_GS1112_TR_M,SCH_ALGENR_GS1112_TR_F,TOT_ALGENR_GS1112_M,TOT_ALGENR_GS1112_F,SCH_ALGENR_GS1112_LEP_M,SCH_ALGENR_GS1112_LEP_F,SCH_ALGENR_GS1112_IDEA_M,SCH_ALGENR_GS1112_IDEA_F,SCH_ALGPASS_G07,SCH_ALGPASS_G08_HI_M,SCH_ALGPASS_G08_HI_F,SCH_ALGPASS_G08_AM_M,SCH_ALGPASS_G08_AM_F,SCH_ALGPASS_G08_AS_M,SCH_ALGPASS_G08_AS_F,SCH_ALGPASS_G08_HP_M,SCH_ALGPASS_G08_HP_F,SCH_ALGPASS_G08_BL_M,SCH_ALGPASS_G08_BL_F,SCH_ALGPASS_G08_WH_M,SCH_ALGPASS_G08_WH_F,SCH_ALGPASS_G08_TR_M,SCH_ALGPASS_G08_TR_F,TOT_ALGPASS_G08_M,TOT_ALGPASS_G08_F,SCH_ALGPASS_G08_LEP_M,SCH_ALGPASS_G08_LEP_F,SCH_ALGPASS_G08_IDEA_M,SCH_ALGPASS_G08_IDEA_F,SCH_ALGPASS_GS0910_HI_M,SCH_ALGPASS_GS0910_HI_F,SCH_ALGPASS_GS0910_AM_M,SCH_ALGPASS_GS0910_AM_F,SCH_ALGPASS_GS0910_AS_M,SCH_ALGPASS_GS0910_AS_F,SCH_ALGPASS_GS0910_HP_M,SCH_ALGPASS_GS0910_HP_F,SCH_ALGPASS_GS0910_BL_M,SCH_ALGPASS_GS0910_BL_F,SCH_ALGPASS_GS0910_WH_M,SCH_ALGPASS_GS0910_WH_F,SCH_ALGPASS_GS0910_TR_M,SCH_ALGPASS_GS0910_TR_F,TOT_ALGPASS_GS0910_M,TOT_ALGPASS_GS0910_F,SCH_ALGPASS_GS0910_LEP_M,SCH_ALGPASS_GS0910_LEP_F,SCH_ALGPASS_GS0910_IDEA_M,SCH_ALGPASS_GS0910_IDEA_F,SCH_ALGPASS_GS1112_HI_M,SCH_ALGPASS_GS1112_HI_F,SCH_ALGPASS_GS1112_AM_M,SCH_ALGPASS_GS1112_AM_F,SCH_ALGPASS_GS1112_AS_M,SCH_ALGPASS_GS1112_AS_F,SCH_ALGPASS_GS1112_HP_M,SCH_ALGPASS_GS1112_HP_F,SCH_ALGPASS_GS1112_BL_M,SCH_ALGPASS_GS1112_BL_F,SCH_ALGPASS_GS1112_WH_M,SCH_ALGPASS_GS1112_WH_F,SCH_ALGPASS_GS1112_TR_M,SCH_ALGPASS_GS1112_TR_F,TOT_ALGPASS_GS1112_M,TOT_ALGPASS_GS1112_F,SCH_ALGPASS_GS1112_LEP_M,SCH_ALGPASS_GS1112_LEP_F,SCH_ALGPASS_GS1112_IDEA_M,SCH_ALGPASS_GS1112_IDEA_F
VA,VIRGINIA,5100720,CHARLES CITY CO PBLC SCHS,00260,Charles City County Elementary,510072000260,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100750,CHARLOTTE CO PBLC SCHS,00262,Bacon District Elementary,510075000262,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100750,CHARLOTTE CO PBLC SCHS,00264,Central Middle,510075000264,No,2,2,No,NA,Yes,0,0,0,0,0,1,0,0,5,9,13,23,0,0,18,33,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,5,9,13,23,0,0,18,33,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100750,CHARLOTTE CO PBLC SCHS,00267,Phenix Elementary,510075000267,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100750,CHARLOTTE CO PBLC SCHS,00270,Randolph-Henry High,510075000270,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0,0,0,0,0,0,0,0,15,17,29,25,5,1,49,43,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,10,13,25,24,4,1,39,38,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5100750,CHARLOTTE CO PBLC SCHS,02005,Eureka Elementary,510075002005,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100780,CHARLOTTESVILLE CTY PBLC SCHS,00266,Johnson Elementary,510078000266,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100780,CHARLOTTESVILLE CTY PBLC SCHS,00271,Buford Middle,510078000271,No,8,8,Yes,49,Yes,12,7,0,0,5,7,0,0,15,12,14,22,3,8,49,56,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,12,7,0,0,5,6,0,0,12,10,13,22,1,8,43,53,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100780,CHARLOTTESVILLE CTY PBLC SCHS,00272,Burnley-Moran Elementary,510078000272,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100780,CHARLOTTESVILLE CTY PBLC SCHS,00273,Charlottesville High,510078000273,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,16,7,0,0,5,6,0,0,38,31,26,10,1,7,86,61,9,15,25,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,6,0,0,5,6,0,0,30,23,24,8,1,4,73,47,9,13,19,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1
VA,VIRGINIA,5100780,CHARLOTTESVILLE CTY PBLC SCHS,00275,Greenbrier Elementary,510078000275,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100780,CHARLOTTESVILLE CTY PBLC SCHS,00276,Jackson-Via Elementary,510078000276,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100780,CHARLOTTESVILLE CTY PBLC SCHS,00279,Walker Upper Elementary,510078000279,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100780,CHARLOTTESVILLE CTY PBLC SCHS,02110,Clark Elementary,510078002110,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100780,CHARLOTTESVILLE CTY PBLC SCHS,02143,Venable Elementary,510078002143,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100780,CHARLOTTESVILLE CTY PBLC SCHS,02550,Charlottesville Alternative,510078002550,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,1,0,0,0,0,0,0,5,1,0,0,0,0,5,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5100810,CHESAPEAKE CITY PBLC SCHS,00280,B.M. Williams Primary,510081000280,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100810,CHESAPEAKE CITY PBLC SCHS,00281,Butts Road Primary,510081000281,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100810,CHESAPEAKE CITY PBLC SCHS,00282,Camelot Elementary,510081000282,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100810,CHESAPEAKE CITY PBLC SCHS,00286,Crestwood Intermediate,510081000286,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100810,CHESAPEAKE CITY PBLC SCHS,00287,Crestwood Middle,510081000287,No,4,4,Yes,8,Yes,1,8,0,0,4,0,0,0,12,18,5,10,1,4,23,40,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,8,0,0,1,0,0,0,10,16,4,7,2,4,18,35,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100810,CHESAPEAKE CITY PBLC SCHS,00288,Deep Creek Elementary,510081000288,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100810,CHESAPEAKE CITY PBLC SCHS,00289,Deep Creek Middle,510081000289,No,2,2,Yes,8,Yes,0,4,0,0,0,0,0,0,3,2,5,10,1,1,9,17,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,4,0,0,0,0,0,0,2,2,4,9,1,1,7,16,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100810,CHESAPEAKE CITY PBLC SCHS,00291,Edwin W. Chittum Elementary,510081000291,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100810,CHESAPEAKE CITY PBLC SCHS,00292,G.A. Treakle Elementary,510081000292,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100810,CHESAPEAKE CITY PBLC SCHS,00293,George W. Carver Intermediate,510081000293,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
